20634,sc syco,47,4801,1,Gauls,300085&c=2c
20636,Deavsie,52,4649,1,Romans,284654&c=c4
20637,denyikilledu,83,3941,1,Romans,408898&c=7e
20638,leshuro,85,3899,1,Gauls,360951&c=68
20639,spartaaa,17,5778,1,Romans,405670&c=da
20641,baba,67,4256,1,Romans,267840&c=f8
20642,gerg,70,4196,1,Romans,258236&c=49
20643,Gosmear,36,5114,1,Gauls,408072&c=62
20644,the singing bat,74,4127,1,Romans,409717&c=55
20645,BashBackDoorsIn,27,5408,1,Gauls,405752&c=50
20646,hell 2,12,6002,1,Teutons,242234&c=4e
20648,dingod,74,4126,1,Teutons,337512&c=a9
20649,allyboo,10,6094,1,Teutons,411333&c=5b
20652,teeceman,75,4097,1,Romans,267228&c=c5
20655,th3 ch13f,23,5536,1,Romans,413693&c=f6
20659,Dingbat,12,6001,1,Romans,325722&c=dd
20661,mattyboi3,19,5701,1,Romans,234331&c=4f
20662,N00dle,71,4171,1,Teutons,314504&c=79
20666,camaye,28,5371,1,Romans,294257&c=bc
20668,finnzor,74,4125,1,Romans,323316&c=b3
20670,hardass93,23,5535,1,Romans,312671&c=17
20673,aidan008,52,4648,1,Romans,243035&c=39
20674,whowhatwhen,54,4586,1,Gauls,292876&c=aa
20675,deatheater1,35,5153,1,Gauls,280643&c=1c
20676,Pain,53,4620,1,Romans,391208&c=9d
20678,traveller,49,4747,1,Romans,295857&c=40
20681,skybanger,51,4682,1,Romans,227104&c=7c
20682,Zarioun,49,4746,1,Teutons,301693&c=61
20684,Cpg,58,4457,1,Romans,285447&c=ee
20687,ktidy,69,4216,1,Romans,276640&c=a6
20688,plan,20,5654,1,Romans,413707&c=07
20689,Squash,56,4525,1,Gauls,308904&c=4f
20691,bob226,21,5614,1,Gauls,251833&c=ed
20692,mini_trisha,59,4431,1,Romans,386565&c=c2
20693,Dilhot,23,5534,1,Romans,291069&c=a2
20694,althues,51,4681,1,Romans,391340&c=21
20696,GWT,24,5502,1,Romans,241560&c=2f
20697,Thorhammer,90,3807,1,Teutons,332924&c=62
20698,harris,70,4195,1,Gauls,236659&c=47
20699,CrepuscularD,21,5613,1,Romans,396031&c=02
20700,janette,32,5247,1,Gauls,284655&c=94
20701,Mordekai,65,4302,1,Gauls,235934&c=eb
20702,_dragonslayer_,55,4548,1,Teutons,227857&c=5c
20703,sexy_loz246,20,5653,1,Teutons,365757&c=79
20704,chips1m,44,4877,1,Romans,299058&c=a5
20705,BATY KING,8,6173,1,Romans,240641&c=44
20711,the 1 with no w,19,5700,1,Romans,410494&c=a0
20712,bodyguyard,13,5949,1,Teutons,335107&c=77
20715,Mitsurugi,45,4848,1,Teutons,365756&c=af
20716,Slicer,64,4323,1,Romans,239838&c=c2
20717,pootoo,18,5742,1,Romans,292072&c=c5
20720,hevababe9149,67,4255,1,Gauls,264635&c=0c
20722,Stumpy,61,4392,1,Romans,407342&c=f1
20723,Tom of Scrotes,36,5113,1,Romans,376962&c=37
20724,Scrote Jr,21,5612,1,Romans,397763&c=29
20725,Snuff,41,4957,1,Teutons,243034&c=47
20726,trev,56,4524,1,Romans,243050&c=32
20729,linmeg5,60,4412,1,Gauls,311875&c=0b
20730,Sene,84,3923,1,Gauls,392165&c=d2
20732,the king,56,4523,1,Romans,261620&c=8e
20734,helldan700,19,5699,1,Teutons,414517&c=d0
20735,PincKinc,66,4277,1,Romans,258242&c=d8
20736,cartwright,62,4366,1,Gauls,388802&c=8b
20737,karl,44,4876,1,Gauls,412087&c=2f
20738,--paudie--,39,5017,1,Gauls,369563&c=a8
20739,oliviap94,21,5611,1,Romans,224691&c=d0
20740,cro-cop,42,4935,1,Teutons,271240&c=89
20742,rob.,59,4430,1,Gauls,286254&c=b2
20743,adam amour,67,4254,1,Romans,355355&c=d2
20746,chappz316,69,4215,1,Romans,324923&c=93
20749,nickstar123,43,4902,1,Romans,277443&c=44
20751,tuna,35,5152,1,Teutons,323888&c=82
20752,DILL,12,6000,1,Romans,324121&c=20
20753,billy15,34,5178,1,Gauls,238239&c=03
20754,fuz,77,4047,1,Gauls,335338&c=bd
20755,CJDJrules,30,5318,1,Romans,303295&c=10
20756,filer1000,49,4745,1,Romans,336939&c=1e
20757,zurith,53,4619,1,Romans,266234&c=45
20760,Dom,48,4768,1,Romans,231844&c=bf
20761,ronacame,19,5698,1,Romans,241562&c=7c
20764,devildezi,60,4411,1,Romans,392811&c=7c
20765,dave faith,38,5053,1,Romans,306501&c=b1
20767,chappz317,61,4391,1,Romans,333732&c=b8
20769,Jackmorgan23,13,5948,1,Romans,396026&c=d0
20774,chipmonk666,57,4486,1,Gauls,346548&c=9e
20776,dragon_2,64,4322,1,Teutons,275841&c=8f
20780,hockey21,26,5437,1,Romans,339108&c=cd
20781,sid matt1,40,4984,1,Romans,398429&c=ee
20782,shu,24,5501,1,Gauls,351128&c=76
20785,2kool4brett,53,4618,1,Teutons,364162&c=60
20787,Spungie,50,4707,1,Gauls,322523&c=14
20789,chappers316,59,4429,1,Romans,409750&c=4a
20791,sugarjunky,30,5317,1,Romans,414532&c=53
20792,dragzviper,49,4744,1,Gauls,230262&c=e9
20793,Hoingy,50,4706,1,Gauls,329497&c=7d
20794,fraz 1993,40,4983,1,Gauls,242236&c=7e
20795,sean3459,27,5407,1,Romans,336134&c=01
20797,Jessie,56,4522,1,Romans,328692&c=b9
20799,mal1e91,40,4982,1,Teutons,283048&c=ae
20801,Blindnuke,10,6093,1,Gauls,258414&c=a2
20802,esty,10,6092,1,Romans,283848&c=87
20805,tim o leary,58,4456,1,Gauls,350551&c=0e
20806,kaosman,39,5016,1,Romans,323086&c=8f
20807,Vikus,21,5610,1,Teutons,312673&c=57
20822,bob bob,23,5533,1,Romans,343342&c=da
20827,jodzz,59,4428,1,Teutons,415315&c=3a
20828,Yviea,64,4321,1,Romans,244772&c=a7
20835,hpmotize1,38,5052,1,Romans,413712&c=19
20841,doctorsimon4,52,4647,1,Romans,307867&c=65
20842,jackson 2,38,5051,1,Romans,244640&c=a6
20843,chalky231,75,4096,1,Gauls,370561&c=44
20844,Feather,24,5500,1,Romans,396968&c=c6
20845,blazer5777,50,4705,1,Romans,392971&c=58
20846,johans90,46,4819,1,Romans,332932&c=7b
20847,Kyoki_Hinote,38,5050,1,Gauls,274445&c=f4
20850,Sir Constantine,42,4934,1,Romans,416921&c=fa
20851,LoveChef69,25,5467,1,Romans,403366&c=11
20854,islam,39,5015,1,Gauls,404157&c=2d
20856,cowboydecoy,21,5609,1,Romans,227864&c=cc
20857,The Jalis,42,4933,1,Gauls,415296&c=90
20860,Candy Latch,44,4875,1,Teutons,276848&c=6d
20862,King Of Knights,15,5861,1,Romans,394569&c=9f
20863,monkeyhanger,61,4390,1,Romans,271837&c=cf
20864,johnnie1974,38,5049,1,Gauls,295863&c=d3
20865,cloud,6,6275,1,Romans,311878&c=ed
20866,gazboz,39,5014,1,Romans,311294&c=6f
20868,Boppin B,51,4680,1,Teutons,405688&c=f8
20869,sir bowman,73,4142,1,Teutons,397633&c=34
20870,sam119942,18,5741,1,Romans,392959&c=13
20871,WeeGee,13,5947,1,Romans,296659&c=22
20872,karla,74,4124,1,Romans,411309&c=d4
20876,bobmarley2k7,31,5281,1,Romans,303290&c=f3
20877,Raghnork,14,5898,1,Romans,375358&c=db
20880,tjs,46,4818,1,Romans,255203&c=8d
20881,sir david,19,5697,1,Romans,285667&c=38
20882,ollie123,28,5370,1,Romans,317477&c=20
20883,Brackon,69,4214,1,Gauls,382562&c=10
20885,jonnyfh1,14,5897,1,Romans,411304&c=f2
20888,Leba,10,6091,1,Gauls,300659&c=4d
20889,gaz2k8,42,4932,1,Romans,232732&c=ba
20891,maxine37,46,4817,1,Teutons,416127&c=5a
20894,babygirl_xx,20,5652,1,Romans,344947&c=7c
20895,combatwombat,29,5344,1,Gauls,237437&c=b8
20896,indianchief,42,4931,1,Romans,268636&c=ad
20897,Teagachu,51,4679,1,Gauls,231845&c=90
20900,deadman1414,33,5213,1,Romans,405763&c=09
20901,diamonddom60,46,4816,1,Romans,272042&c=fb
20902,Esprit,80,3989,1,Romans,309472&c=f9
20903,Paul 787,31,5280,1,Gauls,274443&c=54
20904,SZQ,46,4815,1,Romans,392169&c=7f
20906,Slannesh,24,5499,1,Teutons,225497&c=14
20907,hacker,15,5860,1,Romans,413742&c=94
20908,Opto,86,3886,1,Romans,404961&c=af
20909,hipno15,8,6172,1,Romans,302261&c=00
20915,themage,23,5532,1,Gauls,227917&c=97
20917,conwy,37,5082,1,Romans,363150&c=d5
20920,imosr,14,5896,1,Romans,411339&c=7c
20921,987alex1,44,4874,1,Romans,345747&c=d0
20924,danger,22,5574,1,Gauls,247983&c=98
20925,Airwalker,52,4646,1,Romans,360158&c=40
20927,Rosie_07,30,5316,1,Teutons,416121&c=33
20928,lenzy,16,5821,1,Romans,224682&c=22
20929,onewithplan,22,5573,1,Romans,401760&c=e7
20934,drag,10,6090,1,Romans,412138&c=6b
20939,bebe,18,5740,1,Romans,302494&c=73
20941,Mr. Hunt,14,5895,1,Romans,294256&c=d6
20943,Lenagh,73,4141,1,Romans,365763&c=d7
20947,Becki,17,5777,1,Romans,385594&c=55
20949,erico,13,5946,1,Romans,405653&c=b5
20953,mjff,11,6046,1,Gauls,414499&c=26
20954,Preludium,10,6089,1,Gauls,243975&c=4f
20955,donkeyboy,48,4767,1,Romans,283264&c=f4
20958,scott,30,5315,1,Romans,274444&c=ab
20959,peepspeople9,19,5696,1,Teutons,399367&c=ef
20960,timtim358,10,6088,1,Romans,229468&c=00
20961,chccoc12,10,6087,1,Romans,409675&c=df
20963,xrobx,59,4427,1,Gauls,312672&c=7a
20967,jonnie,34,5177,1,Romans,352953&c=59
20969,Moxy,41,4956,1,Gauls,365761&c=fd
20970,Robtron,9,6140,1,Romans,227088&c=5f
20975,Nahale,36,5112,1,Romans,308103&c=57
20977,esfario,25,5466,1,Gauls,247982&c=d1
20978,the chairman,10,6086,1,Romans,301464&c=c6
20979,lolol,11,6045,1,Teutons,356736&c=64
20982,Stripey Tiger,51,4678,1,Romans,392966&c=46
20983,bucture,43,4901,1,Teutons,224678&c=d5
20987,chairman p,13,5945,1,Gauls,261610&c=17
20988,niall_m,22,5572,1,Romans,250393&c=54
20991,arran,16,5820,1,Romans,389770&c=be
20993,Fading.x.,20,5651,1,Romans,344715&c=8f
20994,chuggie,39,5013,1,Romans,400843&c=03
20996,Hamish123,42,4930,1,Romans,248784&c=e3
20998,BilK,31,5279,1,Gauls,401643&c=1e
20999,nate_isaac,48,4766,1,Romans,330528&c=f9
21000,Taegar,36,5111,1,Teutons,405755&c=63
21001,KEZ1928,14,5894,1,Teutons,389765&c=f6
21002,RavyDavy,55,4547,1,Gauls,370360&c=2b
21003,The tigerprince,61,4389,1,Gauls,356154&c=8d
21004,eagle9909,21,5608,1,Teutons,354331&c=99
21010,gangstacris4,52,4645,1,Romans,230253&c=66
21011,jacko 45,34,5176,1,Romans,231046&c=60
21015,andji,17,5776,1,Romans,256006&c=7c
21018,1torn,16,5819,1,Romans,239038&c=83
21019,anad,7,6219,1,Romans,341742&c=c4
21020,Nesbit,23,5531,1,Romans,414543&c=9b
21023,Martain,13,5944,1,Romans,301462&c=b1
21028,Goose,18,5739,1,Romans,387197&c=d3
21032,Josho,52,4644,1,Teutons,358338&c=82
21033,denty3,7,6218,1,Gauls,289451&c=47
21034,sweetcherry,39,5012,1,Romans,324925&c=06
21035,trojen,26,5436,1,Gauls,413720&c=d8
21037,the takeover,22,5571,1,Teutons,227865&c=40
21041,scottystreet,13,5943,1,Gauls,393766&c=a3
21044,russellha,22,5570,1,Romans,225482&c=2f
21047,Wembley66,8,6171,1,Teutons,415336&c=f3
21053,germanguy,12,5999,1,Gauls,388170&c=89
21058,GregPeg,54,4585,1,Romans,227102&c=cc
21059,ZOEEE,49,4743,1,Romans,338538&c=2b
21061,cool by,26,5435,1,Teutons,263836&c=fe
21065,jakedaripper,10,6085,1,Romans,271841&c=c2
21074,haggishunter,65,4301,1,Romans,388971&c=33
21075,sasusville,48,4765,1,Romans,380785&c=6f
21077,akatosh,47,4800,1,Romans,231857&c=36
21080,square,6,6274,1,Gauls,412153&c=f7
21082,Timbers,36,5110,1,Romans,252634&c=84
21085,asti316,48,4764,1,Gauls,396827&c=2d
21087,sam12,33,5212,1,Gauls,323087&c=18
21090,seedless,33,5211,1,Teutons,277653&c=cc
21092,shugs08,28,5369,1,Romans,293452&c=b3
21093,ian,53,4617,1,Romans,234335&c=6f
21094,Tetli,18,5738,1,Romans,377579&c=01
21095,Pikc,77,4046,1,Teutons,334302&c=9c
21096,Matt_splash,57,4485,1,Romans,400038&c=1a
21097,pugit,26,5434,1,Romans,242235&c=02
21099,sausage302,21,5607,1,Romans,347119&c=0b
21105,pilmer,16,5818,1,Romans,416132&c=a6
21106,zigzag139,7,6217,1,Romans,357540&c=29
21108,Wormy123,37,5081,1,Romans,404962&c=5a
21110,LaraOfGisborne,5,6336,1,Romans,344146&c=26
21111,brimson,54,4584,1,Romans,228706&c=e6
21112,stillalivd,26,5433,1,Romans,338307&c=46
21113,sam powell,14,5893,1,Romans,381770&c=b8
21116,daveatcky,37,5080,1,Romans,226304&c=da
21119,hoxxer,24,5498,1,Romans,264639&c=1b
21121,batmanpunk,47,4799,1,Romans,415312&c=60
21122,Neapo121,49,4742,1,Romans,272041&c=cf
21127,simpsons,27,5406,1,Romans,237446&c=5c
21128,DMmaX,39,5011,1,Romans,306266&c=8c
21130,razmtazdaz,40,4981,1,Romans,361543&c=6b
21133,_DeniseVonGrimm,4,6437,1,Romans,264828&c=b6
21136,Elarin,67,4253,1,Romans,303297&c=ad
21137,Alexandria,9,6139,1,Teutons,355133&c=d3
21138,Slayer,21,5606,1,Romans,416924&c=27
21140,staceynoir,15,5859,1,Romans,361546&c=d5
21141,Ping,64,4320,1,Gauls,413704&c=3e
21146,korusaki97,2,6669,1,Teutons,231863&c=e8
21148,JON360,7,6216,1,Teutons,317486&c=71
21149,sssnn2007,2,6668,1,Gauls,270241&c=33
21150,Camhradhe,64,4319,1,Gauls,414522&c=e1
21152,Greywolf,61,4388,1,Gauls,316114&c=da
21155,lenny123,17,5775,1,Romans,265439&c=b0
21160,widow,13,5942,1,Romans,320685&c=2c
21161,AmandaApathy.,19,5695,1,Teutons,335100&c=b4
21166,Jaz,36,5109,1,Teutons,416920&c=e2
21167,AAA-unit,9,6138,1,Romans,241439&c=bf
21169,rhysohg,56,4521,1,Romans,270438&c=d2
21172,esotericbob,26,5432,1,Gauls,345745&c=65
21174,dale_fromage,65,4300,1,Romans,246382&c=f0
21175,W1llH1ll1,15,5858,1,Teutons,381769&c=97
21176,junior gooners,13,5941,1,Romans,412931&c=bd
21178,Goku,31,5278,1,Teutons,401759&c=19
21180,andygsi,63,4345,1,Romans,362347&c=e0
21181,ClimaCool,29,5343,1,Teutons,415318&c=b0
21182,taylorn,14,5892,1,Gauls,240767&c=65
21186,kills,13,5940,1,Teutons,367155&c=51
21190,H man,11,6044,1,Romans,283047&c=55
21191,pigpigy,15,5857,1,Romans,227911&c=53
21192,NeverEverAfter,27,5405,1,Gauls,297685&c=ff
21193,conaldinho,22,5569,1,Romans,337740&c=90
21194,patch 919,23,5530,1,Gauls,368757&c=3c
21195,gricicle,18,5737,1,Romans,404053&c=67
21196,Nova Boi,27,5404,1,Teutons,339107&c=bd
21198,sharkantos1,35,5151,1,Romans,324123&c=7a
21201,Fuvid,50,4704,1,Romans,237549&c=77
21203,tompet4,8,6170,1,Romans,261433&c=e4
21204,daysack,34,5175,1,Romans,405762&c=05
21211,EmilyElectrik,12,5998,1,Romans,390567&c=c9
21213,tobyicantstop,20,5650,1,Teutons,235041&c=87
21214,hours2go,17,5774,1,Romans,297458&c=5e
21216,SmokinEmpire,38,5048,1,Romans,263223&c=00
21217,lordy,37,5079,1,Teutons,376969&c=f7
21218,joshtowey,17,5773,1,Teutons,400965&c=23
21222,Costas,83,3940,1,Romans,389606&c=17
21223,Cheiftan DAN,21,5605,1,Gauls,296084&c=71
21226,fatbot123,18,5736,1,Romans,296884&c=91
21228,LIMAO6,13,5939,1,Teutons,254405&c=a5
21230,ragnar,39,5010,1,Romans,229453&c=d2
21232,gazz_b,30,5314,1,Teutons,227070&c=bc
21233,whoareya!,23,5529,1,Romans,227083&c=d1
21235,smeegle,15,5856,1,Romans,324122&c=1c
21236,CONMAN44,29,5342,1,Romans,315078&c=0e
21237,Sal,16,5817,1,Teutons,257432&c=0c
21238,Alij888,12,5997,1,Romans,373766&c=03
21239,hrbdestroyer,36,5108,1,Romans,414493&c=35
21240,kristen kohl,23,5528,1,Teutons,329493&c=7f
21243,Ners,71,4170,1,Gauls,335904&c=c6
21247,Dale 1125,11,6043,1,Romans,403247&c=de
21248,rock-star,31,5277,1,Teutons,227077&c=1a
21249,Armunn,12,5996,1,Teutons,251835&c=14
21250,ervinthorpe,22,5568,1,Romans,271241&c=57
21255,deathscythe,14,5891,1,Teutons,255202&c=35
21259,terfa,43,4900,1,Romans,247182&c=69
21260,x saldar x,16,5816,1,Romans,306264&c=56
21262,xXbradleyXx,10,6084,1,Romans,245582&c=d3
21263,sasuke,13,5938,1,Romans,226306&c=06
21264,Chubster,26,5431,1,Romans,251994&c=d7
21266,mouse,33,5210,1,Romans,416115&c=79
21269,demoned girl,10,6083,1,Romans,287271&c=54
21272,Lyosha,8,6169,1,Gauls,339912&c=98
21277,Crazy Jake Mc,11,6042,1,Romans,302493&c=66
21278,Lubu,22,5567,1,Romans,308903&c=e9
21280,molphy222,28,5368,1,Teutons,268836&c=79
21281,TehGoff,18,5735,1,Gauls,310503&c=91
21283,Conrad95,27,5403,1,Romans,411338&c=04
21284,Hash,41,4955,1,Teutons,233450&c=43
21290,Big_Man,19,5694,1,Romans,286468&c=1f
21291,bingoitchy,16,5815,1,Gauls,366562&c=d4
21294,phily,11,6041,1,Teutons,239160&c=ad
21296,wriggy,24,5497,1,Romans,226298&c=4a
21297,tiblo1,53,4616,1,Romans,226268&c=c0
21298,supermm38,16,5814,1,Romans,324690&c=87
21303,killer999999999,14,5890,1,Romans,304098&c=e0
21307,je.,17,5772,1,Romans,249437&c=e9
21309,armidello,46,4814,1,Teutons,352732&c=09
21310,phil the legend,28,5367,1,Romans,394418&c=05
21312,armani,32,5246,1,Teutons,249436&c=06
21314,Skye-Rose,46,4813,1,Romans,361761&c=f1
21316,Chairman EP,71,4169,1,Romans,272845&c=46
21317,gretnalad 07,37,5078,1,Romans,402445&c=36
21320,memememe,11,6040,1,Gauls,235943&c=80
21321,matti,26,5430,1,Romans,301690&c=cf
21323,Jimjiminyo,43,4899,1,Teutons,264825&c=e2
21327,sg1s_sweetkitty,21,5604,1,Gauls,332698&c=5b
21328,sethir,51,4677,1,Romans,253599&c=ea
21339,morri,27,5402,1,Gauls,337738&c=05
21342,jo_jo3,14,5889,1,Gauls,264827&c=f1
21344,Chris,10,6083,1,Teutons,368165&c=da
21345,littledarth,14,5888,1,Romans,229523&c=4b
21346,kramwiz,55,4547,1,Romans,387200&c=ee
21347,niia,28,5367,1,Romans,367363&c=f6
21349,xholsx,10,6082,1,Gauls,250234&c=52
21352,asumel,16,5813,1,Romans,247179&c=5b
21353,hallow mask,39,5009,1,Romans,325491&c=0d
21355,Rathalos,17,5771,1,Gauls,227094&c=1b
21356,highbrid,68,4237,1,Romans,247039&c=ad
21357,r0b,49,4741,1,Gauls,326528&c=2e
21360,antien,4,6437,1,Romans,412152&c=9d
21362,callum king,21,5603,1,Romans,225498&c=fc
21365,Toni Nicole,56,4520,1,Romans,373569&c=0f
21372,Nuclear Python,55,4546,1,Romans,230316&c=52
21373,Rippedpig,64,4318,1,Romans,235149&c=3e
21374,Minisav,39,5008,1,Gauls,290477&c=bd
21375,clrmy,31,5276,1,Teutons,282462&c=6e
21376,Ydde,59,4426,1,Romans,232738&c=f0
21379,conor333,13,5938,1,Romans,357754&c=8b
21381,xel ksel,40,4980,1,Romans,410551&c=ee
21384,bennyb,15,5855,1,Gauls,375366&c=be
21386,cobs,18,5734,1,Romans,392816&c=bb
21387,Foo Q,73,4140,1,Romans,351926&c=ab
21388,ankelix,53,4615,1,Romans,408068&c=cf
21389,mevoda,16,5812,1,Romans,356156&c=90
21391,Gay Boy,47,4798,1,Teutons,226290&c=3b
21392,dill1000,36,5107,1,Romans,330296&c=c5
21394,swarton,15,5854,1,Romans,242241&c=05
21396,jaspar4000,17,5770,1,Romans,270240&c=27
21398,Nagrom,38,5047,1,Romans,342311&c=03
21400,yami,45,4847,1,Gauls,247987&c=97
21401,marco,25,5465,1,Romans,413711&c=32
21402,niteninja,14,5887,1,Romans,327327&c=9a
21403,Void Giant,28,5366,1,Romans,414537&c=9c
21406,Shadow211,11,6039,1,Romans,237442&c=33
21407,rue,61,4387,1,Gauls,240749&c=78
21409,night..raider,74,4123,1,Gauls,412951&c=c2
21410,bignuts2,51,4676,1,Romans,408062&c=9d
21413,jet lee,30,5314,1,Romans,355933&c=93
21414,dizzee wells,38,5046,1,Teutons,372770&c=68
21419,jay123,25,5464,1,Teutons,231936&c=4b
21421,hayleym__xx,47,4797,1,Romans,414535&c=b3
21422,fisher,12,5996,1,Romans,238352&c=df
21424,Tpayne,10,6081,1,Romans,280860&c=5a
21426,Jakey,33,5209,1,Romans,255827&c=bd
21429,Lord Rahl,27,5401,1,Teutons,342312&c=3f
21430,azzer,37,5077,1,Romans,379984&c=4b
21433,Jesus.II,53,4614,1,Gauls,392013&c=c1
21435,brightstar_4,36,5106,1,Teutons,399366&c=54
21437,ed1075,10,6080,1,Gauls,234337&c=d8
21440,Jaydon Squires,14,5886,1,Gauls,412147&c=05
21442,yoavkish,19,5693,1,Romans,269639&c=ff
21444,Kalvin104,10,6079,1,Romans,389767&c=be
21447,gazaere08,10,6078,1,Romans,227839&c=5b
21448,Fawnish,24,5496,1,Romans,336935&c=f9
21455,chris9000,41,4955,1,Gauls,228636&c=41
21457,panda_231188,14,5885,1,Gauls,332935&c=1b
21458,brackstoneclan,56,4519,1,Romans,416106&c=0b
21461,mikeg,6,6273,1,Gauls,412897&c=5e
21462,Squidgy,4,6436,1,Gauls,268632&c=19
21465,qqwert,75,4095,1,Romans,415316&c=0c
21468,psychokid,55,4545,1,Romans,284657&c=0b
21469,FMotion,49,4740,1,Teutons,265451&c=13
21470,social,4,6435,1,Romans,296664&c=31
21471,Stevamir,15,5853,1,Romans,255997&c=09
21472,ballyboy3,4,6434,1,Romans,379992&c=7f
21473,King Balmung,54,4583,1,Romans,410523&c=7e
21476,Carcerian,77,4045,1,Gauls,317713&c=94
21477,matus000,3,6533,1,Romans,335109&c=e7
21478,TH3EX3CUTI0N3R,34,5174,1,Romans,264826&c=50
21479,froggy3,54,4582,1,Romans,329501&c=a8
21480,talha,4,6433,1,Romans,376159&c=63
21481,jony,47,4796,1,Romans,395359&c=75
21482,kartalbk,4,6432,1,Teutons,379358&c=40
21483,curtis.rodgers,9,6138,1,Romans,378557&c=cb
21484,Xalia,60,4410,1,Romans,407271&c=a4
21485,dedalus,6,6272,1,Romans,351931&c=cc
21486,chocchipmonster,2,6667,1,Gauls,280859&c=3a
21487,lukifrook,42,4929,1,Teutons,368163&c=12
21488,jam,17,5769,1,Teutons,342314&c=4b
21489,Nebster,4,6431,1,Gauls,260015&c=fb
21490,charlieGOP,18,5733,1,Romans,394561&c=80
21491,lambo3,18,5732,1,Romans,408060&c=d8
21492,jonnyboy,2,6666,1,Romans,251193&c=e7
21493,jpgcooper,4,6430,1,Romans,376163&c=28
21494,Iron snake,2,6665,1,Romans,292078&c=bb
21495,Duir,37,5076,1,Romans,403248&c=7b
21496,0enz thug2,52,4643,1,Gauls,407355&c=ff
21497,JoeJoe,18,5731,1,Romans,408959&c=0e
21498,mgian,57,4484,1,Teutons,399363&c=1e
21499,whalldo,41,4954,1,Romans,307300&c=22
21500,the.bronx,5,6335,1,Romans,389609&c=dc
21501,Grant_101,2,6664,1,Romans,338539&c=22
21502,arsen11,3,6532,1,Romans,268639&c=4f
21503,pavnit.singh,2,6663,1,Romans,408949&c=7e
21504,JammymanJr,12,5995,1,Romans,251038&c=f1
21505,khan,10,6077,1,Romans,382388&c=18
21506,Wilhelm III,10,6076,1,Teutons,401638&c=cc
21507,sosophiee,2,6662,1,Gauls,265437&c=b0
21508,bute,2,6661,1,Teutons,227082&c=40
21509,martinh192,12,5994,1,Romans,344131&c=b9
21510,rob13,16,5811,1,Teutons,244633&c=1c
21511,hobomaniac06,34,5173,1,Gauls,261617&c=33
21512,sharkantos2,31,5275,1,Romans,260635&c=b5
21513,the_outsider,50,4703,1,Teutons,225475&c=0d
21514,suzyy,13,5937,1,Teutons,415320&c=b4
21515,dans,24,5495,1,Romans,405761&c=43
21516,chastityjosette,6,6271,1,Gauls,415323&c=6c
21517,Sorgen,14,5884,1,Romans,408881&c=76
21518,Dikki,7,6215,1,Romans,278236&c=09
21519,donaldleigh,6,6270,1,Romans,411340&c=de
21520,sharkantos3,40,4979,1,Romans,322283&c=c9
21521,Suffy,8,6169,1,Romans,414527&c=2e
21522,Nemesis Rose,5,6334,1,Romans,415298&c=66
21523,Fallen Angel,4,6429,1,Teutons,232641&c=eb
21524,dogter,57,4483,1,Romans,299055&c=33
21525,daveunkown,3,6531,1,Gauls,345520&c=4a
21526,rewdie276,8,6168,1,Romans,231834&c=79
21527,lilmissnatz,4,6428,1,Romans,275247&c=60
21528,XLailaX,58,4456,1,Teutons,344943&c=48
21529,cool penguin,6,6269,1,Romans,355938&c=9b
21530,Danni T,12,5993,1,Teutons,396020&c=6d
21531,olistoner,4,6427,1,Romans,363362&c=5a
21532,l bison,29,5342,1,Gauls,238357&c=3d
21533,Rehcra,16,5810,1,Romans,289674&c=ab
21534,PrinceTommy,6,6268,1,Romans,414509&c=a0
21535,ryan shep,29,5341,1,Gauls,222276&c=65
21537,slashmaster12,29,5340,1,Romans,405659&c=49
21538,pennyg,3,6530,1,Romans,255201&c=6d
21539,mini me,27,5400,1,Romans,413724&c=38
21540,Conalae,36,5105,1,Romans,304094&c=93
21541,wardgreen2,54,4581,1,Romans,238233&c=5e
21542,no name,28,5365,1,Romans,378380&c=e5
21543,emilton,3,6529,1,Gauls,324686&c=dc
21544,King Cowie,6,6267,1,Romans,327325&c=a8
21545,Mr.Pink,4,6426,1,Romans,416112&c=2a
21546,shewolf.,31,5274,1,Gauls,227086&c=32
21547,mumumu17,63,4344,1,Romans,307063&c=29
21548,xXTadhgXx,4,6425,1,Romans,235948&c=96
21549,Dragonic guard,9,6137,1,Romans,364960&c=2d
21550,tcc07,3,6528,1,Romans,265625&c=fd
21551,Conal,22,5567,1,Gauls,351125&c=76
21552,Cecirawrr,13,5936,1,Romans,224664&c=03
21553,coldbullet,4,6424,1,Romans,359941&c=98
21554,voight77,3,6527,1,Romans,400842&c=47
21555,dalos1990,3,6526,1,Gauls,249593&c=d4
21556,natanooniii...x,5,6333,1,Romans,227089&c=6e
21557,mezzowatts,53,4613,1,Romans,408874&c=df
21558,vinnyc,22,5566,1,Romans,321718&c=64
21559,bod06,7,6214,1,Gauls,226293&c=0a
21560,KC_429,4,6423,1,Romans,408957&c=fb
21561,Holhol,21,5602,1,Romans,392016&c=76
21562,Reapa141,13,5935,1,Romans,413701&c=09
21563,sqwiwil,29,5339,1,Romans,353531&c=c9
21564,pin,19,5692,1,Teutons,373570&c=0e
21565,oama,6,6266,1,Teutons,339338&c=da
21566,uncleet,2,6660,1,Teutons,223051&c=0e
21567,Churboose,7,6213,1,Teutons,309705&c=21
21568,Stevozz,20,5649,1,Romans,408077&c=bf
21569,daydreamer,12,5992,1,Gauls,287853&c=d6
21570,The Doctor,13,5934,1,Teutons,228658&c=ca
